Sample_Id,Sample,Biological_Age_Immune_Coefficient_PPP,Biological_Age_Immune_Coefficient_TM,Cumulative_Exposure_Immune_Coefficient_PPP,Cumulative_Exposure_Immune_Coefficient_TM,Scale_Factor_Age_a,Parasite_Density_Wave_Sigma,Immune_Modifier_Include_Age,Immune_Modifier_Include_Cumulative_Exposure
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000131,131,0.2202402933591764,0.8752305563752081,7.779723220641611,0.75044030947947,4.780190871222767,0.8260060595715221,0.4283389710189427,0.7144022076880973
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000132,132,1.723304500857891,0.0858095898198094,4.43675778552529,0.9805910754153787,3.102749190885305,0.6732981905885382,0.04906643978695761,0.5510629398444649
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000133,133,0.1381273294086959,0.4860147008061902,7.453922335351569,0.9323383845966454,4.252244244553379,0.846038777564514,0.6030891863338632,0.7691061229058928
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000134,134,3.662979339870605,0.2290150058260697,9.968057760972659,0.8184983294667217,4.535367193639925,0.8156544754297744,0.6898077784526151,0.6879525996076781
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000135,135,6.549970818113529,0.8609296110551667,9.355914631145787,0.58115986770646,3.041181945035903,0.7464594036704527,0.5599749237538508,0.7845728514296975
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000136,136,9.227827800189836,0.5648554527825959,5.418923469631438,0.5303233673277186,3.977148735043078,0.7250501481218585,0.3543779607769364,0.7930001734566202
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000137,137,8.485611887951286,0.2435952577207152,7.661589574494545,0.9840021260748234,4.604188894288479,0.7197004982377645,0.2307250106502268,0.4883502562289319
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000138,138,5.83558002089556,0.1805452776469356,6.550268081399687,0.9235185467982295,3.921427546866043,0.7793298440496592,0.5641471885600093,0.8176027527204262
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000139,139,2.927442176272858,0.9727344616280247,8.854250571138103,0.7602739209536521,4.320806037524329,0.6871502279594884,0.7989204417153037,0.718786710161301
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000140,140,8.87489173415707,0.03824950519288073,8.727398888987265,0.9333016951092334,3.999279070895451,0.6860867775775851,0.1441407344583539,0.4582499621222349
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000141,141,2.593076961769462,0.1128822633005862,6.366202531056141,0.6322092423750985,4.79568701118705,0.6273239382128937,0.02907855896679953,0.563639029954532
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000142,142,2.57466750816532,0.5294166539310189,8.30302790593181,0.9746328284955732,3.221860631295489,0.6651767975956753,0.7175712969819847,0.6218269605837861
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000143,143,4.052203681595997,0.7177918404269007,6.794743036264437,0.9606085533551014,4.774337865130454,0.9366218494176739,0.6437900455946337,0.8353731828492145
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000144,144,7.581032670866942,0.7825051521761616,5.781247763253862,0.8096195230892563,3.2892453258925,0.7422093225732312,0.4457968674059425,0.7620757010789646
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000145,145,5.826782875999919,0.3957032041348693,5.166727818740087,0.8815665997966294,3.992458855933075,0.649778651070314,0.235389997812712,0.4716467148033982
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000146,146,5.291321544158677,0.08485758049711571,6.418127227897652,0.7361583992207161,4.446639480384077,0.6272252802978283,0.3399015815515223,0.5397085106209641
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000147,147,8.155466605590455,0.9302149321444753,7.665773076156342,0.7831171621713139,3.851259260830626,0.681974987623509,0.1863525011430675,0.5127528443998155
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000148,148,0.7414606300055315,0.6311911778424609,4.712542659088305,0.9033700322837185,3.634286287253587,0.6686468386710158,0.2940240444062948,0.6137244901841359
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000149,149,2.565130295916078,0.3651361352742817,4.973484545079351,0.8867397761201982,4.071257235231973,0.6598005643813656,0.2617005218506838,0.6816082275107948
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000150,150,3.672616522594712,0.794890820383096,9.496534268977364,0.7886199567111067,4.71728760978144,0.868397497678398,0.1517394645012341,0.6247896582828351
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000151,151,3.55525197636082,0.1459227024165915,8.048191621838516,0.9755435393810136,4.288739263281792,0.8245988332675783,0.5946899652444188,0.7435747706460294
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000152,152,9.927619139132725,0.6680790260105447,9.579045982602327,0.7318184051463505,4.500029768324819,0.8306442935491681,0.2145763368749637,0.6516447947895643
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000153,153,4.648958953943922,0.412014641329165,6.518096501706246,0.6645155471484631,4.762395086236396,0.6600843412677828,0.4599728228989557,0.7139593868898566
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000154,154,9.289724993280917,0.9992993934624794,9.940502199159422,0.9052967410496903,3.25348156170946,0.8271467184279395,0.917021512990721,0.718800780885092
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000155,155,7.485301854390439,0.02036529877666501,5.122606861484815,0.8832912755464585,3.923987386582462,0.7601289895982708,0.2516616984941477,0.611376974947471
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000156,156,4.840457672490939,0.8529567934608883,9.211839572789668,0.5249503722765909,4.076121879926486,0.8416622754279979,0.7164765692948207,0.847026278694837
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000157,157,1.438021896716192,0.7664081614935612,8.012695114968412,0.4283173818384059,4.360044989429539,0.6260621542784223,0.860644210287611,0.82207210430037
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000158,158,8.74050477284776,0.5893772258614499,9.746898944289605,0.9081311355071363,3.597829165175893,1.10070790609288,0.217846424541508,0.6780089371729289
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000159,159,0.3370383987408234,0.4598593754273273,8.278893064744626,0.9466203565308828,4.534861623355026,0.6477925134869833,0.7948355770673077,0.6791339235750209
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000160,160,1.465954020763472,0.7485300339516928,7.854760920317799,0.6187091700080204,3.199743808840237,0.6651704246008749,0.6243970778958006,0.7806021869491987
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000161,161,8.91179932439329,0.4010813437532043,9.572941422190311,0.9323348306579359,4.282196129113511,0.6637463557484236,0.4659377011631795,0.5170770748774985
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000162,162,2.909239770162364,0.7975535536015883,9.282834525911893,0.5516676168317834,4.187470647824593,0.6326859501135422,0.3319029965161368,0.7184192638587767
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000163,163,7.705468115823813,0.9254990081082034,8.995722758010565,0.6277795504850795,3.414553173704792,0.7315426363604366,0.4420602183471154,0.7239601945448046
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000164,164,4.315618481481411,0.02860933040338261,6.23382955048559,0.9805925820508258,4.299455470142419,0.9726939460328371,0.5037043049321503,0.8156839346915545
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000165,165,9.112160032061205,0.8874852031267056,5.57538790631,0.9587001188307476,4.649725032161459,0.7109051859655661,0.3757942912417842,0.6620462160422851
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000166,166,1.004497772184379,0.9134931699962051,9.10708684372448,0.9264563601579716,4.266882321199597,1.278753694848166,0.6560631747987684,0.831553011816373
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000167,167,2.868421763873916,0.2692090303653665,6.754859292035747,0.953240974909525,3.892251645399309,0.6093655765798044,0.141888969631971,0.3142874894917331
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000168,168,5.168222017150969,0.6343602326341563,7.563849567884087,0.530978679974492,4.70853252738398,0.6978049797746811,0.001878184958444361,0.6058537112187159
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000169,169,8.754453633037174,0.6644590552893449,9.299285890478139,0.8272192932406304,4.78096863043209,0.7589073428460054,0.8691078087268895,0.7064555900147703
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000170,170,6.240690372848533,0.5719364396848106,5.695031670102272,0.6566460826662209,3.806245016299315,0.731104839425841,0.1796243006000663,0.5170485980487244
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000171,171,5.744075829943549,0.843652945009389,8.807446309888427,0.9771956762084917,4.706022957284698,1.11348216860122,0.08058217326548797,0.5408689435929964
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000172,172,6.829611579513687,0.6567033557332248,9.277919259524419,0.5548454652804599,4.723960163298266,1.301579407140225,0.0004621807263797383,0.7340096378442753
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000173,173,1.477973654099656,0.6676407755596333,5.461328589501355,0.782926032095808,3.560410369729237,0.7929770934134671,0.446808862309626,0.7517930474259983
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000174,174,6.398678908998475,0.4950815934986507,5.18500708124971,0.540766348769271,3.125779119922937,0.6155448312322289,0.03774758722142773,0.6118890203972454
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000175,175,6.132089278028575,0.6375593319059247,9.563162336263463,0.5030438496876123,3.370265600210925,0.7215621049831433,0.7047209860707812,0.8101286823083739
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000176,176,9.709010079901425,0.3353934489771938,8.373224902426555,0.9681078409943321,3.197384016913162,0.702076186902533,0.9385616965697655,0.6867470345606781
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000177,177,9.575264573598355,0.7284428569281768,7.592161952935087,0.6637960075363284,4.610366803828862,0.653722013933331,0.7201357043144365,0.8068689805190123
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000178,178,8.624609437195163,0.05261573728977729,6.218248176036154,0.5055377972592229,3.300990888532192,0.6767794394984626,0.336349411476014,0.7770591789415888
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000179,179,5.570679023460569,0.6315150963407311,9.554800242179812,0.7194815213559039,3.75806973047008,0.8609812318327341,0.9892460433512528,0.8197963371515575
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000180,180,8.147382532387104,0.797234814875478,9.19758777894787,0.924921232988982,4.679915916809806,0.609875940322803,0.9414927573996928,0.5991430315645286
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000181,181,7.894103674640849,0.7336869108594762,9.380497376145374,0.833535170181546,4.408963155082645,1.052299712487736,0.08247546831635238,0.6086025554171699
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000182,182,2.835777435924936,0.2393386091116827,8.364099427778797,0.9473469823745854,4.537457698419205,0.7222942411820393,0.3957686703012585,0.5863656721252856
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000183,183,8.155777361145159,0.2586304742609327,6.924140291841359,0.9787909229625886,3.126530626437963,0.9147229858284864,0.1956710874576721,0.6883809175873974
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000184,184,1.8884627747561,0.786776773511216,8.326659093187713,0.8098571957968264,3.461559667096796,0.7557897136919198,0.521720454151199,0.6997004346388522
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000185,185,1.63339096258004,0.7489004401983509,9.194388989437103,0.7913494510629305,4.007712468585973,0.6218924479831869,0.02038636673829521,0.3760604355117167
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000186,186,4.274585808598266,0.2947278536517226,4.650928939229174,0.8083203404897055,4.490492206274867,0.6734040026127733,0.1100177824972484,0.4411893552331044
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000187,187,2.59443320200556,0.9544650557499589,8.231991612908772,0.9955088138158772,3.481896952415485,0.9971946989037723,0.2029897093492421,0.635980650588277
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000188,188,3.60161479523873,0.9465125430529304,6.081657471801697,0.5877786753586338,4.03922454113302,0.7580671169549066,0.2580975628937349,0.6556949571222418
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000189,189,6.891711429239761,0.7846230689642849,9.055748787200411,0.8823458154348933,4.88517787204456,0.7559836034318353,0.003776218570016635,0.3771540260845763
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000190,190,6.37681362133592,0.6018644672675948,9.351739075030741,0.7247172346097108,4.500080024567025,0.6525955369107039,0.5301595606798478,0.4961882242680696
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000191,191,0.5637090531392737,0.578048920495091,5.106116586637182,0.9449418376790806,3.840172060688563,0.7231456698407682,0.1342613640925895,0.3526460770909187
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000192,192,6.706939397957723,0.8000736705924124,7.064113410477779,0.8694643742466784,3.714100534619507,0.7040142818657252,0.5844646107567749,0.698226333897474
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000193,193,6.178166845882139,0.7733798035301328,5.012993528898303,0.9119904604674804,4.905995584733179,0.7838399003929494,0.165754321911742,0.5644364120138823
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000194,194,9.196170733589586,0.4718601521716267,9.732847991179604,0.9953534823422447,4.925122612903309,1.360997629012573,0.5417149097245543,0.7955424901943803
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000195,195,3.901796493025959,0.3871163428583608,7.348623268857772,0.9667290674307683,4.887192090075944,0.7092853556661222,0.1147452729322506,0.2820694819478213
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000196,196,1.892505969445785,0.1480082275790371,9.74596354176359,0.738297284988878,4.697133141525488,0.8446647011118107,0.3683916061423698,0.7149014174912967
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000197,197,9.873701773372927,0.8644156486474632,7.016666604482712,0.9024122260032116,4.479326861626642,0.6609012386572268,0.823639827554701,0.8399899605064607
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000198,198,2.612120257805524,0.153112367761329,9.798928812706432,0.6456816112804318,3.683696899147391,0.665720243102381,0.6329579537063251,0.7606885829286922
7d95a4cd-dd60-ea11-a2c5-c4346bcb1550.000199,199,9.611429608993404,0.2054136650482215,4.896843729932553,0.7577271857339245,3.112004781220007,0.695402294605282,0.1792977407217975,0.540402257883253
