Sample_Id,Sample,Biological_Age_Immune_Coefficient_PPP,Biological_Age_Immune_Coefficient_TM,Cumulative_Exposure_Immune_Coefficient_PPP,Cumulative_Exposure_Immune_Coefficient_TM,Scale_Factor_Age_a,Scale_Factor_Age_b,Scale_Factor_Cum_Exp_shape,Concurrent_Infections_c,Wave_Vs_Infection_Relative_Weight,Parasite_Density_Wave_Sigma
f814758f-713d-ea11-a2c3-c4346bcb1551.000120,120,5.361121972407648,0.2872318318147908,9.640992217305756,1.794365650334049,4.611298371786101,0.1385511143296903,99.78154791827113,25.85155016338204,91.91074317438164,5.215466249649147
f814758f-713d-ea11-a2c3-c4346bcb1551.000121,121,17.39023409753149,0.5683257320636937,17.48623212796437,1.998517877004631,4.929113174587362,0.1100033713242298,49.55934481206941,20.57847945434573,37.96890269590762,5.801359242446907
f814758f-713d-ea11-a2c3-c4346bcb1551.000122,122,19.27175587888263,1.199239613989079,17.61206730079089,1.944559400237632,4.77812640923024,0.1148903167489495,47.37026532651463,22.50083393892382,87.1784809309636,4.803609347210959
f814758f-713d-ea11-a2c3-c4346bcb1551.000123,123,17.88369033538562,0.7035288276254377,9.660366811958088,1.829625112067834,3.327234378834849,0.2820542987310808,60.27662167163909,21.18816444690928,43.7672573704068,5.745569234248396
f814758f-713d-ea11-a2c3-c4346bcb1551.000124,124,9.064161201189878,0.6114419190400288,7.713189004289757,1.448811826333326,4.676921427725236,0.1940631675296083,82.76496943543665,23.32121405497166,77.4390270725678,3.633843433453015
f814758f-713d-ea11-a2c3-c4346bcb1551.000125,125,9.8259032745398,0.279364633615764,10.906949344716,1.966923222751357,4.545878180690179,0.1794081327523244,57.35539769891334,24.70526745697427,83.94942807973102,5.69249745475441
f814758f-713d-ea11-a2c3-c4346bcb1551.000126,126,19.48688719162633,1.255932336505181,11.68953874307992,1.451717534103624,3.104592741157117,0.1592844727304935,65.56104620682878,25.67312795935104,23.43283172915,4.858860475297427
f814758f-713d-ea11-a2c3-c4346bcb1551.000127,127,18.89190762977523,0.5471679145878289,14.57585604063305,1.847211365871066,4.589339876579961,0.2369112901388391,7.399070693402593,21.42876353349885,83.29478063159523,5.628325424400293
f814758f-713d-ea11-a2c3-c4346bcb1551.000128,128,10.29425454078957,1.284549021161229,7.891349967434737,1.292572810227925,3.570449333654841,0.139990172306227,86.12981638782882,24.91709690200775,38.84598139857742,4.073153899380568
f814758f-713d-ea11-a2c3-c4346bcb1551.000129,129,9.737750904546912,1.991211134927009,16.04059219060204,1.866196627999792,3.538878536731032,0.1198233373801598,74.33834461468744,23.03141600507857,18.99133866195841,4.392763338698834
f814758f-713d-ea11-a2c3-c4346bcb1551.000130,130,7.428492885864252,0.996954525882976,8.434808915363059,1.929530222334338,4.483802885540929,0.1702721427817726,86.65009258649505,27.83927904197416,47.09302833238266,5.212344161270922
f814758f-713d-ea11-a2c3-c4346bcb1551.000131,131,19.35002623278407,1.330055977124014,10.59101813787197,1.575042407728184,3.566069163444771,0.2310535573626891,61.47285996112549,27.26864269869257,75.12582954020374,3.555799469046731
f814758f-713d-ea11-a2c3-c4346bcb1551.000132,132,6.695481311783946,1.808350185648066,8.389630733060361,1.831015404722271,3.470561889244057,0.1850309449134304,53.94922314712,23.79406526386026,93.01110902228098,5.036669525154149
f814758f-713d-ea11-a2c3-c4346bcb1551.000133,133,13.97637069653275,0.2321070640557951,8.792804817465278,1.592786358181636,3.242479575770865,0.1320906482370361,0.4875487214147884,25.93664050557725,66.19856754424924,3.016817573388566
f814758f-713d-ea11-a2c3-c4346bcb1551.000134,134,10.30323382817629,1.200501137863575,6.821240147101268,1.576027949037334,3.683889599980464,0.184632128045612,48.3303114736521,21.5704966417046,59.05102637056257,5.333177469485613
f814758f-713d-ea11-a2c3-c4346bcb1551.000135,135,4.29746766149444,1.195603282888943,7.499303545113599,1.914175146196224,4.774258616833166,0.133348756770731,86.59680525759121,21.11488125224164,52.82478182820729,4.076904679862332
f814758f-713d-ea11-a2c3-c4346bcb1551.000136,136,16.97441215765537,1.658830073187132,11.80875399688027,1.554653924050759,3.226022731445759,0.1101792305717144,9.627718298443748,22.84389945382578,1.809048205314704,4.891737371961367
f814758f-713d-ea11-a2c3-c4346bcb1551.000137,137,16.05778379574429,0.1493229701018,9.05758109008145,1.405412052333805,3.153540616975379,0.2515613950803267,50.41975438638489,21.07025555485306,96.52209773623714,3.093844623592036
f814758f-713d-ea11-a2c3-c4346bcb1551.000138,138,10.15281168809695,0.3330492469965048,8.681490200042797,1.880608149973772,4.360456682153765,0.1362933316258403,41.77445106693433,24.96053625339742,28.33031120843372,3.567645904487304
f814758f-713d-ea11-a2c3-c4346bcb1551.000139,139,9.813491982372224,0.3984969601162498,7.838251677358495,1.735083415313329,3.385490982600183,0.1843371388211142,17.25009938825669,28.99992477675878,98.3534804505173,3.506456145749006
f814758f-713d-ea11-a2c3-c4346bcb1551.000140,140,9.272373973611296,0.9982264859694224,12.5700844873289,1.967488630101919,3.746539864935218,0.2406332061207437,79.15339354989939,23.59609597565224,40.51753888433517,5.676157517588774
f814758f-713d-ea11-a2c3-c4346bcb1551.000141,141,19.98239223625112,0.6751824727399885,9.99587143716724,1.411147612987944,3.133286482254502,0.2410037871712,67.45932646014592,25.51691233292431,53.86814137337257,4.952405599727472
f814758f-713d-ea11-a2c3-c4346bcb1551.000142,142,6.705433703841647,1.555281368157386,7.543521890612249,1.414663998236689,3.466102516465156,0.2450210002631894,91.32770087279836,20.15737200250861,68.40757684400424,4.593630041928481
f814758f-713d-ea11-a2c3-c4346bcb1551.000143,143,12.01283792514388,0.2726252856751097,10.87544395039279,1.531719691997601,4.049492401488928,0.2286803249931675,84.15416341009836,21.44661095839859,95.25337434624983,4.336140625011327
f814758f-713d-ea11-a2c3-c4346bcb1551.000144,144,8.417062777401846,0.3938632136155645,17.8403299040526,1.865974119403505,4.365529298705401,0.103214373691104,85.243983927414,21.51066522841483,57.9619633717556,4.980469429189206
f814758f-713d-ea11-a2c3-c4346bcb1551.000145,145,10.2040374831182,0.04359765194058453,6.24929253276472,1.948600303744365,3.73485255900411,0.2380919986641113,45.92017777980891,25.90905304774532,74.475310707554,1.954891974468157
f814758f-713d-ea11-a2c3-c4346bcb1551.000146,146,16.25670981556809,0.562105061848374,15.27956990641337,1.148256382213607,4.226887438330284,0.1135331333899909,99.19645363491095,23.04029014208642,89.11244983666457,4.538912387960414
f814758f-713d-ea11-a2c3-c4346bcb1551.000147,147,19.97544864250746,0.6692050193630387,9.548297135324882,1.252481704718986,3.69998521585132,0.2424665480036458,94.1236724964597,23.79611527324611,9.118217147815535,1.568896600084367
f814758f-713d-ea11-a2c3-c4346bcb1551.000148,148,12.67755940227963,0.9952477108089718,8.412556523575056,1.827590436676293,4.610785484181006,0.1590976368771056,82.01564796347706,29.66236684586957,57.26836993232003,5.15189300263695
f814758f-713d-ea11-a2c3-c4346bcb1551.000149,149,16.42149876964485,0.5899393971654269,7.205632710341342,1.173538443930026,3.085886573083755,0.2427681590002385,63.99110286535232,23.01881723694499,80.11685747819311,4.556768702635775
f814758f-713d-ea11-a2c3-c4346bcb1551.000150,150,9.224274195617564,0.5070213952470896,12.18842143881706,1.462652139356293,3.548398035305792,0.1219576397801058,68.44458675608661,20.86161712019825,93.99578509613166,3.329585950098791
f814758f-713d-ea11-a2c3-c4346bcb1551.000151,151,8.86554491915464,1.132390413127264,7.322730602391766,1.872846750025772,4.784695201699276,0.2679387931203038,46.59368918679241,21.21575749365605,65.9438205710644,4.584623532057697
f814758f-713d-ea11-a2c3-c4346bcb1551.000152,152,18.89443117589568,0.7513299227274639,9.613928705646535,1.957067212454814,4.301925224869272,0.1905701584614203,94.28478705015796,27.21148622233267,64.6065468088036,5.734803063159291
f814758f-713d-ea11-a2c3-c4346bcb1551.000153,153,9.79063047644065,0.2125989285780723,8.539065753125733,1.999036483152299,3.607783774223644,0.1106628007062199,10.60354722231362,24.93325462760321,27.78474272229295,4.304431684990957
f814758f-713d-ea11-a2c3-c4346bcb1551.000154,154,1.958215428024416,1.985179225698125,8.226390532574005,1.910744286719691,4.1207392412975,0.1291972909533405,68.49940680993707,25.83863119286476,83.80770092235912,4.913925926779024
f814758f-713d-ea11-a2c3-c4346bcb1551.000155,155,19.17522709184301,0.6706232259810303,17.01214143564777,1.769583979512064,3.384052167895804,0.2341870008498012,87.38874182114813,23.0812469694224,75.44908589129068,3.702854775525479
f814758f-713d-ea11-a2c3-c4346bcb1551.000156,156,6.189764030901651,1.496438774987104,6.482609985994591,1.697841510850124,3.899287250567186,0.1981747669680224,73.05906744674373,20.9145343767236,31.06001034011628,3.916157529145363
f814758f-713d-ea11-a2c3-c4346bcb1551.000157,157,16.54229148322616,0.5887155826533457,10.93334045033197,1.89256517241408,4.331598829016992,0.1194149260024188,21.8309325440496,20.35045815639245,22.71968050801084,2.962215944449155
f814758f-713d-ea11-a2c3-c4346bcb1551.000158,158,19.25289440993362,0.499690728531837,12.59759845947204,1.48831366962711,3.569676982238664,0.1022418923277105,19.88727429617523,24.50004153655508,57.17950372060341,4.344805745888348
f814758f-713d-ea11-a2c3-c4346bcb1551.000159,159,19.08391226435473,0.1384579948123174,12.37530283794186,1.681657110876902,3.681287101350936,0.1105629595406659,28.6316069105407,28.41960314090724,96.47466291161439,4.985552870965758
f814758f-713d-ea11-a2c3-c4346bcb1551.000160,160,12.54695451802347,0.9960413345839764,7.848192823236948,1.689057025813834,3.502753530186804,0.1825298895908093,57.17593085711138,24.79948500708411,60.65298677082711,3.866638210442874
f814758f-713d-ea11-a2c3-c4346bcb1551.000161,161,14.22559048271104,0.6566858502124439,8.79762231816396,1.909443348093931,4.672736937693375,0.1954767769686011,16.78313606576432,26.62686060632883,68.17438260243401,4.182052735246588
f814758f-713d-ea11-a2c3-c4346bcb1551.000162,162,2.021012971153597,1.054963429000528,13.49782871487921,1.910939830503699,3.704127157158234,0.2468784177509947,77.95891488104526,20.27697283682325,98.81094526018708,5.274494406318535
f814758f-713d-ea11-a2c3-c4346bcb1551.000163,163,2.146715261133929,0.2644495242758443,8.325627635896133,1.256442590867335,4.001421990038466,0.1418036709805782,69.324949865532,21.88260916375923,74.66539690839609,3.971630165187009
f814758f-713d-ea11-a2c3-c4346bcb1551.000164,164,13.59996788046523,1.397711237513249,9.21274048561611,1.881520810728494,4.844402776686027,0.1563614068741809,7.302494380657202,22.07709419863727,73.37236385684865,4.871077484841972
f814758f-713d-ea11-a2c3-c4346bcb1551.000165,165,10.35323650983396,1.517708483555097,7.480429178212354,1.942750195320671,3.066476215960487,0.1448769384639945,33.01435034466478,26.45926502215337,83.63701543243602,5.095328949555413
f814758f-713d-ea11-a2c3-c4346bcb1551.000166,166,9.027962170666266,0.5247503535944131,8.620103954990038,1.630770739345475,3.332204122968607,0.1318469617194751,89.0331189974504,21.96063569717301,5.410975558992178,2.053175506628331
f814758f-713d-ea11-a2c3-c4346bcb1551.000167,167,12.74484128412324,0.9032903903996062,14.53511531401386,1.990173720933428,4.286260697029811,0.1715511174579804,92.45512651480016,21.39322782513894,89.92830713861119,5.755793998032059
f814758f-713d-ea11-a2c3-c4346bcb1551.000168,168,18.91252763787104,0.9619861461060414,19.4600876187973,1.596908018661435,3.059121545068096,0.1373092916776688,93.49705685133603,24.36796377873151,54.2045585700099,5.201317227054217
f814758f-713d-ea11-a2c3-c4346bcb1551.000169,169,15.34592163022613,0.5483193872821202,10.510506779045,1.761176994477274,3.738154840233531,0.1785486763697272,3.98950816439261,21.6434845066326,78.39573799403277,4.251109808071937
f814758f-713d-ea11-a2c3-c4346bcb1551.000170,170,7.802762670814333,0.9400284163900796,11.6643906529147,1.92537679618454,4.003383757089669,0.1386795809175315,59.59442725042449,26.86198001140351,24.10528121525424,4.608395741724481
f814758f-713d-ea11-a2c3-c4346bcb1551.000171,171,12.26469016964572,0.2206797701690575,7.990924494593795,1.434760212915699,3.151649275178825,0.1775140191124949,44.31473927167933,20.46314263328486,99.79415782926118,4.086598819291242
f814758f-713d-ea11-a2c3-c4346bcb1551.000172,172,12.73638253235832,1.692658312805892,8.078450510432821,1.806809392527539,3.103613619747569,0.2981399183250002,48.77353470714672,28.36984508854271,51.38488263085646,5.276379561875809
f814758f-713d-ea11-a2c3-c4346bcb1551.000173,173,10.04991120796577,0.8266721631623379,7.465360219096093,1.872739699858312,3.910651505262923,0.1515050470809206,91.6012178786168,25.10539103774287,65.75451480142365,5.235820892186513
f814758f-713d-ea11-a2c3-c4346bcb1551.000174,174,7.549892842169173,0.5433544129326323,12.28653922966171,1.91818916547298,4.349929010187323,0.2858944769687781,97.18823860824912,21.14713568604179,49.60064392116818,5.91003246257515
f814758f-713d-ea11-a2c3-c4346bcb1551.000175,175,17.86622973003223,1.536674557868823,17.68502264880916,1.928267018444444,3.786763224287992,0.2872741353977999,78.52553290229774,26.62108257979545,69.68646400027228,4.356588719534469
f814758f-713d-ea11-a2c3-c4346bcb1551.000176,176,10.55146014026153,0.8876257862778979,11.06871598034715,1.986653387397763,4.515897713990238,0.1734762120548761,73.11836142686197,23.6910536924778,5.749809858789982,4.580077485776656
f814758f-713d-ea11-a2c3-c4346bcb1551.000177,177,18.28087606797865,0.4255463078083368,10.51973017757639,1.835297954953082,4.358886706069876,0.1488676234217028,68.58629932029942,26.55739410455218,95.90077623874332,5.04035353888438
f814758f-713d-ea11-a2c3-c4346bcb1551.000178,178,9.000810089814621,0.7921169207540776,6.891234685953588,1.524456358631962,3.98364613589035,0.2931242612100163,46.87701195268928,23.17047003043272,61.95747833510344,4.633315406459013
f814758f-713d-ea11-a2c3-c4346bcb1551.000179,179,17.39957222879749,1.22203148614908,9.806141947428053,1.314036788834315,4.105656081771028,0.1464787603837848,48.36670112912172,21.47119340814256,93.18741530733347,2.582458552743914
f814758f-713d-ea11-a2c3-c4346bcb1551.000180,180,16.28503325098058,0.4501045599305038,7.560602806130384,1.386200591241284,3.88535523495097,0.2668625538971255,27.27389913364422,22.74149225659007,96.4960741379239,4.802472428500005
f814758f-713d-ea11-a2c3-c4346bcb1551.000181,181,11.124351478271,1.345283493994714,8.265944010143244,0.9638267380842925,4.461143834383538,0.1778742782482485,33.445497790256,20.18812156180071,94.83002337717483,3.699946553007594
f814758f-713d-ea11-a2c3-c4346bcb1551.000182,182,11.67251220582712,1.370386180388379,10.44320128562024,1.470429674945439,3.440784915279067,0.1073610019740713,58.00101518210727,21.49296633255072,55.76020060864552,3.184187856099896
f814758f-713d-ea11-a2c3-c4346bcb1551.000183,183,5.471499411488364,0.01823866097821083,6.45451100046813,1.99265244000592,4.334725116957181,0.1426571262627747,68.56491235340131,25.32906078455589,75.55939502976273,2.948678885056393
f814758f-713d-ea11-a2c3-c4346bcb1551.000184,184,15.69306470616663,0.2132714156864955,19.13479500634508,1.305065880835195,3.696528490848648,0.1061432336181385,78.71163466449796,25.91762466812747,89.09834312224154,5.243006003941594
f814758f-713d-ea11-a2c3-c4346bcb1551.000185,185,13.10675960952144,1.986298005108708,18.20544454645549,1.358808152738594,3.332703943983804,0.1204459354430259,70.86904158449727,21.22140880624804,13.28234946491695,5.434228703856642
f814758f-713d-ea11-a2c3-c4346bcb1551.000186,186,14.89198644517078,0.481774045976549,9.20705619728386,1.46188296203972,4.490369092965246,0.1718694565704135,83.10673969301003,22.11353555388965,69.01539101854016,3.295132920029635
f814758f-713d-ea11-a2c3-c4346bcb1551.000187,187,11.75430401566846,0.9853610865257241,14.87100187902892,1.704391616697811,3.038732558394403,0.2045579156134383,89.70454669914089,21.04235475816068,69.93061795370852,4.651434591927802
f814758f-713d-ea11-a2c3-c4346bcb1551.000188,188,19.61697588288231,0.2952109248160396,15.44672771520066,1.65072348700439,4.923960191838715,0.1509259955612274,94.74245779900048,24.57603066974023,89.32408848311164,4.070945363601745
f814758f-713d-ea11-a2c3-c4346bcb1551.000189,189,7.575841409060952,0.02495476093588975,7.420321677837324,1.271898368992132,3.981189420245717,0.1383097884057775,94.03315563951574,26.23292296771704,67.19337724490416,3.019616965629844
f814758f-713d-ea11-a2c3-c4346bcb1551.000190,190,16.95075037522771,0.3395800832512326,7.962902374365266,1.565174227476306,3.585093277274739,0.2760940139978141,55.63672187907101,23.79878872927273,70.80180991105655,3.830574276145156
f814758f-713d-ea11-a2c3-c4346bcb1551.000191,191,7.36961881224258,1.268109395351717,7.840509796444488,1.975252826740693,4.62972878570054,0.163237459337457,74.82422346253688,20.37072357795045,75.4303819326524,3.676632794773202
f814758f-713d-ea11-a2c3-c4346bcb1551.000192,192,10.02304943143845,0.06349209073470509,8.255787680392721,1.498857994552523,3.54448831953762,0.2797341159885818,68.00978135156619,23.15313590520662,0.8599332978236489,5.314234072666643
f814758f-713d-ea11-a2c3-c4346bcb1551.000193,193,17.65142124590446,0.2593723124236216,15.04475427594201,1.969696920488864,4.104023655373321,0.1562950314690195,4.723840464080182,27.96305301957938,98.43734680422412,4.873549884175239
f814758f-713d-ea11-a2c3-c4346bcb1551.000194,194,17.17495020457338,0.3608968533168329,10.79639363601908,1.547739731465704,4.617587615761197,0.1370517308874544,2.254555618966747,20.78339543001209,40.34838611681449,3.733927814203664
f814758f-713d-ea11-a2c3-c4346bcb1551.000195,195,14.1062124459514,1.255532227066582,8.807668847708022,1.92333859392389,3.152525646320106,0.1392622022056845,66.11842846508084,25.38593727054588,58.24042111987819,4.046258851873063
f814758f-713d-ea11-a2c3-c4346bcb1551.000196,196,2.261928934308115,0.0750447154757479,9.760965730891707,1.974798239842763,4.606488272157249,0.2400925217453845,71.2156793802112,20.47741780657949,92.28672626193138,5.297890560359604
f814758f-713d-ea11-a2c3-c4346bcb1551.000197,197,0.2795817943374065,0.9721605720399398,4.265604548454396,1.966744014749659,3.272315772072146,0.2286764427821331,85.98641569777635,27.26000330902482,51.67059413023955,1.182989183447124
f814758f-713d-ea11-a2c3-c4346bcb1551.000198,198,11.02435853608161,0.4075392253379292,7.459832780283538,1.672032395570732,3.107081668123411,0.26709179188712,83.43151798461221,24.86544494107147,23.88189738957453,2.833728550576239
f814758f-713d-ea11-a2c3-c4346bcb1551.000199,199,19.85871247085176,1.666905480746856,17.96057278953778,1.64783942308893,3.382500017593291,0.2264531984025022,56.85864137881835,24.11972224071953,21.88540481934267,4.171411097420029
