,sample,sim_id,age_cat,value
0,160,2886f833-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,160,2886f833-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,160,2886f833-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,59.656
0,160,2886f833-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,160,2886f833-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,187,dce3f739-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,187,dce3f739-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,187,dce3f739-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,187,dce3f739-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,187,dce3f739-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,187,dce3f739-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,63.341
0,187,dce3f739-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,187,dce3f739-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,164,2d86f833-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,164,2d86f833-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,164,2d86f833-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,164,2d86f833-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,164,2d86f833-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,164,2d86f833-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,61.249
0,164,2d86f833-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,164,2d86f833-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,178,4286f833-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,178,4286f833-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,178,4286f833-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,178,4286f833-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,178,4286f833-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,178,4286f833-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,61.394
0,178,4286f833-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,178,4286f833-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,180,d3e3f739-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,180,d3e3f739-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,180,d3e3f739-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,180,d3e3f739-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,180,d3e3f739-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,180,d3e3f739-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.977
0,180,d3e3f739-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,180,d3e3f739-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,194,ebe3f739-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,194,ebe3f739-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,194,ebe3f739-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,194,ebe3f739-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,194,ebe3f739-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,194,ebe3f739-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.35671342685371
0,194,ebe3f739-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,194,ebe3f739-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,13,612f0527-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,13,612f0527-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,13,612f0527-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,13,612f0527-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,13,612f0527-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,13,612f0527-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,59.941
0,13,612f0527-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,13,612f0527-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,20,667c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,20,667c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,20,667c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,20,667c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,20,667c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,20,667c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,61.913
0,20,667c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,20,667c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,3,562f0527-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,3,562f0527-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,3,562f0527-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,3,562f0527-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,3,562f0527-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,3,562f0527-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.872
0,3,562f0527-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,3,562f0527-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,17,652f0527-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,17,652f0527-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,17,652f0527-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,17,652f0527-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,17,652f0527-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,17,652f0527-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,64.619
0,17,652f0527-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,17,652f0527-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,51,832f0527-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,51,832f0527-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,51,832f0527-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,51,832f0527-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,51,832f0527-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,51,832f0527-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,61.456
0,51,832f0527-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,51,832f0527-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,25,6b7c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,25,6b7c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,25,6b7c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,25,6b7c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,25,6b7c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,25,6b7c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,61.897
0,25,6b7c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,25,6b7c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,7,5b2f0527-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,7,5b2f0527-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,7,5b2f0527-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,7,5b2f0527-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,7,5b2f0527-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,7,5b2f0527-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,61.282
0,7,5b2f0527-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,7,5b2f0527-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,41,782f0527-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,41,782f0527-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,41,782f0527-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,41,782f0527-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,41,782f0527-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,41,782f0527-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.432
0,41,782f0527-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,41,782f0527-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,55,872f0527-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,55,872f0527-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,55,872f0527-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,55,872f0527-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,55,872f0527-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,55,872f0527-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,60.957
0,55,872f0527-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,55,872f0527-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,29,6f7c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,29,6f7c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,29,6f7c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,29,6f7c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,29,6f7c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,29,6f7c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.078
0,29,6f7c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,29,6f7c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,11,5f2f0527-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,11,5f2f0527-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,11,5f2f0527-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,11,5f2f0527-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,11,5f2f0527-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,11,5f2f0527-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.644
0,11,5f2f0527-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,11,5f2f0527-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,31,717c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,31,717c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,31,717c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,31,717c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,31,717c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,31,717c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.0950950950951
0,31,717c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,31,717c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,45,7d2f0527-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,45,7d2f0527-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,45,7d2f0527-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,45,7d2f0527-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,45,7d2f0527-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,45,7d2f0527-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.208
0,45,7d2f0527-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,45,7d2f0527-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,78,977c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,78,977c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,78,977c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,78,977c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,78,977c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,78,977c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.898
0,78,977c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,78,977c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,111,b67c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,111,b67c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,111,b67c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,111,b67c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,111,b67c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,111,b67c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.061
0,111,b67c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,111,b67c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,35,757c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,35,757c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,35,757c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,35,757c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,35,757c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,35,757c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.025
0,35,757c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,35,757c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,101,ac7c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,101,ac7c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,101,ac7c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,101,ac7c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,101,ac7c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,101,ac7c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.002
0,101,ac7c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,101,ac7c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,116,bb7c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,116,bb7c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,116,bb7c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,116,bb7c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,116,bb7c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,116,bb7c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,60.772
0,116,bb7c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,116,bb7c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,38,797c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,38,797c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,38,797c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,38,797c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,38,797c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,38,797c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.075
0,38,797c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,38,797c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,71,8d7c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,71,8d7c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,71,8d7c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,71,8d7c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,71,8d7c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,71,8d7c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,61.47747747747748
0,71,8d7c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,71,8d7c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,39,7a7c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,39,7a7c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,39,7a7c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,39,7a7c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,39,7a7c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,39,7a7c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,61.311
0,39,7a7c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,39,7a7c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,60,807c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,60,807c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,60,807c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,60,807c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,60,807c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,60,807c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,61.513513513513516
0,60,807c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,60,807c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,120,f27c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,120,f27c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,120,f27c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,120,f27c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,120,f27c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,120,f27c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.77877877877878
0,120,f27c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,120,f27c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,107,b27c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,107,b27c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,107,b27c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,107,b27c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,107,b27c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,107,b27c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,59.956
0,107,b27c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,107,b27c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,76,937c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,76,937c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,76,937c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,76,937c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,76,937c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,76,937c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,63.688
0,76,937c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,76,937c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,64,847c002e-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,64,847c002e-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,64,847c002e-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,64,847c002e-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,64,847c002e-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,64,847c002e-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,63.021
0,64,847c002e-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,64,847c002e-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,144,9c85f833-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,144,9c85f833-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,144,9c85f833-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,144,9c85f833-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,144,9c85f833-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,144,9c85f833-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,61.8496993987976
0,144,9c85f833-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,144,9c85f833-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,127,4085f833-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,127,4085f833-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,127,4085f833-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,127,4085f833-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,127,4085f833-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,127,4085f833-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,61.419
0,127,4085f833-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,127,4085f833-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,80,6685f833-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,80,6685f833-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,80,6685f833-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,80,6685f833-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,80,6685f833-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,80,6685f833-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,60.458
0,80,6685f833-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,80,6685f833-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,93,8885f833-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,93,8885f833-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,93,8885f833-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,93,8885f833-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,93,8885f833-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,93,8885f833-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,63.896
0,93,8885f833-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,93,8885f833-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,131,4885f833-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,131,4885f833-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,131,4885f833-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,131,4885f833-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,131,4885f833-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,131,4885f833-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.21643286573146
0,131,4885f833-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,131,4885f833-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,84,6f85f833-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,84,6f85f833-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,84,6f85f833-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,84,6f85f833-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,84,6f85f833-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,84,6f85f833-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,63.16216216216216
0,84,6f85f833-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,84,6f85f833-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,85,7185f833-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,85,7185f833-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,85,7185f833-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,85,7185f833-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,85,7185f833-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,85,7185f833-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,61.454
0,85,7185f833-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,85,7185f833-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,98,9385f833-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,98,9385f833-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,98,9385f833-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,98,9385f833-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,98,9385f833-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,98,9385f833-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,60.771
0,98,9385f833-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,98,9385f833-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,134,4d85f833-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,134,4d85f833-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,134,4d85f833-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,134,4d85f833-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,134,4d85f833-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,134,4d85f833-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,60.27727727727728
0,134,4d85f833-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,134,4d85f833-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,140,9785f833-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,140,9785f833-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,140,9785f833-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,140,9785f833-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,140,9785f833-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,140,9785f833-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.849
0,140,9785f833-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,140,9785f833-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,88,7585f833-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,88,7585f833-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,88,7585f833-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,88,7585f833-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,88,7585f833-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,88,7585f833-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.914
0,88,7585f833-12b8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,88,7585f833-12b8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,89,7a85f833-12b8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,89,7a85f833-12b8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,89,7a85f833-12b8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,89,7a85f833-12b8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,89,7a85f833-12b8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,89,7a85f833-12b8-e911-a2c1-c4346bcb1555,20.0-40.0,62.243
